transaction_id,event_type,date,user_id,item_id
a6c891cc,purchase,2021-12-29,003829,015-001
67baaf5a,purchase,2021-12-29,005651,008-027
b5a9caf8,purchase,2021-12-29,006328,017-000
51c2dba9,purchase,2021-12-29,009082,018-020
3cf4bea2,cancel,2021-12-29,003177,015-063
9a8a6e3f,purchase,2021-12-29,008411,016-779
1ffc6f6f,purchase,2021-12-29,000269,018-000
4f00dcb4,purchase,2021-12-29,005040,015-958
f55e13f2,purchase,2021-12-29,006827,018-247
86d2ab7f,purchase,2021-12-29,001078,007-715
ea783e50,purchase,2021-12-29,008224,019-768
a1b9ab5b,purchase,2021-12-29,009991,015-013
e4869861,purchase,2021-12-29,002318,008-015
97455c90,purchase,2021-12-29,004142,007-006
43bfae43,purchase,2021-12-29,005818,017-202
1ba1a1a4,purchase,2021-12-29,009865,014-004
e400c0cd,purchase,2021-12-29,006248,003-028
ee750c88,purchase,2021-12-29,004966,002-001
e778b97f,purchase,2021-12-29,000598,006-008
65e67b28,purchase,2021-12-29,007557,000-000
7bf46aa0,purchase,2021-12-29,002628,004-003
e1df82a9,cancel,2021-12-29,008240,018-505
e1c6d6d4,purchase,2021-12-29,008831,016-014
cf7e1ce9,purchase,2021-12-29,006371,011-001
0e750282,purchase,2021-12-29,006879,005-112
0934af5e,purchase,2021-12-29,002203,003-000
cd00104a,cancel,2021-12-29,009919,015-004
1823d3df,purchase,2021-12-29,002688,009-006
e9c5eeb3,purchase,2021-12-29,004884,012-000
827ab3f4,purchase,2021-12-29,002936,016-006
352eb7cc,purchase,2021-12-29,007103,017-000
99d53d94,purchase,2021-12-29,005278,013-080
fee5f3df,purchase,2021-12-29,004621,012-004
e6ecfd75,purchase,2021-12-29,004680,004-007
6cbaabbf,purchase,2021-12-29,001739,013-005
65a6c9c8,purchase,2021-12-29,001119,015-327
2c580d02,purchase,2021-12-29,000161,016-043
7532c331,purchase,2021-12-29,005387,004-627
3f5b5a7b,purchase,2021-12-29,007272,011-000
cc0ade79,purchase,2021-12-29,000517,015-002
12c7b861,purchase,2021-12-29,008714,006-000
b25e8552,purchase,2021-12-29,002963,007-024
ad137f05,purchase,2021-12-29,003074,008-626
c7463131,purchase,2021-12-29,000941,016-056
6f275037,purchase,2021-12-29,009797,014-000
6e0635dc,purchase,2021-12-29,007376,002-001
c88eef8c,cancel,2021-12-29,002183,003-022
e591c457,cancel,2021-12-29,008166,007-009
70c02724,purchase,2021-12-29,001498,004-029
e337a2b2,purchase,2021-12-29,000682,002-133
4fc0cc14,purchase,2021-12-29,002762,003-000
51c3df59,purchase,2021-12-29,003717,004-023
d68121e4,purchase,2021-12-29,007720,016-003
b07a7b63,purchase,2021-12-29,006609,008-009
c019ab76,cancel,2021-12-29,004464,018-207
3b72189e,purchase,2021-12-29,008903,005-737
c586b4c4,purchase,2021-12-29,000106,007-011
aad90960,purchase,2021-12-29,007327,006-016
ff6ae2fc,cancel,2021-12-29,004827,010-100
fee1742a,purchase,2021-12-29,005938,008-483
0ff38ab0,cancel,2021-12-29,008720,010-129
fd71ea83,purchase,2021-12-29,008249,002-002
89310964,purchase,2021-12-29,001531,007-005
c3266987,purchase,2021-12-29,001462,007-003
ec1f0d74,purchase,2021-12-29,005378,006-034
e69fd6d5,purchase,2021-12-29,003847,015-000
e1fab718,cancel,2021-12-29,008537,018-576
75d98e98,purchase,2021-12-29,009825,016-001
64c87f2a,purchase,2021-12-29,003813,019-057
4c3e9828,purchase,2021-12-29,000067,000-000
3a194161,purchase,2021-12-29,008762,006-011
875b3285,purchase,2021-12-29,006308,011-006
c900aff6,purchase,2021-12-29,004844,004-149
385e32fe,purchase,2021-12-29,004435,017-672
ac914893,purchase,2021-12-29,001354,004-627
ac988ae3,purchase,2021-12-29,001141,019-147
867bfc1d,purchase,2021-12-29,008262,013-019
7c5a8e73,cancel,2021-12-29,007973,011-009
4df49615,purchase,2021-12-29,006483,006-017
bd2703d4,purchase,2021-12-29,008423,010-032
1dccd83c,purchase,2021-12-29,007350,006-100
bb1e2bd1,purchase,2021-12-29,002970,003-068
21f3215a,purchase,2021-12-29,000693,017-314
19dce244,purchase,2021-12-29,007206,016-010
297c9afe,purchase,2021-12-29,004714,010-007
1fc38807,purchase,2021-12-29,003581,016-002
9c0faa63,purchase,2021-12-29,009934,015-000
e9c9dd07,purchase,2021-12-29,008240,016-016
6c767551,purchase,2021-12-29,004090,016-350
928ee9a4,purchase,2021-12-29,002218,007-133
6083c347,purchase,2021-12-29,008917,004-503
3dce50aa,purchase,2021-12-29,003481,007-005
727a59f5,purchase,2021-12-29,004922,016-000
4f17a26a,purchase,2021-12-29,000179,009-000
0b70d768,purchase,2021-12-29,004988,006-003
93edb3a3,purchase,2021-12-29,008943,015-048
3134f0b7,purchase,2021-12-29,006135,016-296
b366316d,purchase,2021-12-29,000499,004-005
5c27c45c,purchase,2021-12-29,005627,019-000
c97c31a8,purchase,2021-12-29,007797,005-001
f302be65,purchase,2021-12-29,007465,010-003
aa8b55af,purchase,2021-12-29,006168,006-070
c16459fd,purchase,2021-12-29,004560,007-007
3732ac48,cancel,2021-12-29,004078,003-017
5c5f92c1,purchase,2021-12-29,004265,007-004
2b480607,purchase,2021-12-29,004246,002-004
5b4c48ab,purchase,2021-12-29,002122,001-097
f8e17c1c,purchase,2021-12-29,008644,001-526
30c57368,purchase,2021-12-29,000303,004-000
df3e7808,purchase,2021-12-29,000992,005-033
4a4894e0,purchase,2021-12-29,006176,009-018
071f4220,purchase,2021-12-29,003956,015-003
64f646b7,purchase,2021-12-29,003582,008-007
006643e8,purchase,2021-12-29,003664,016-546
d7f914aa,purchase,2021-12-29,004534,001-000
b06a400d,purchase,2021-12-29,007625,019-021
a642c2e3,purchase,2021-12-29,002290,005-332
dfc851d9,purchase,2021-12-29,007594,003-010
0c01c122,cancel,2021-12-29,006134,003-003
25a36d60,purchase,2021-12-29,007717,009-829
d9998406,cancel,2021-12-29,008806,010-151
2f7b4e07,purchase,2021-12-29,003428,006-114
a4e543c9,cancel,2021-12-29,002776,003-000
11bb6734,purchase,2021-12-29,003459,003-040
3690cc08,purchase,2021-12-29,005935,000-000
fb76b334,purchase,2021-12-29,004630,002-056
3872e2b6,purchase,2021-12-29,003399,001-004
dc5e6b95,purchase,2021-12-29,001076,017-063
bd05343e,cancel,2021-12-29,009662,006-005
85da4ab9,purchase,2021-12-29,000797,010-011
1d50f924,purchase,2021-12-29,000525,015-071
4e52449c,purchase,2021-12-29,005138,001-460
240213f2,purchase,2021-12-29,009045,014-015
9690d0e6,purchase,2021-12-29,002457,008-002
e15b7884,purchase,2021-12-29,002357,000-002
1f0874a4,purchase,2021-12-29,007639,016-351
e2dc1655,purchase,2021-12-29,008407,010-890
e0172380,purchase,2021-12-29,006113,004-006
5b86d46e,purchase,2021-12-29,003503,011-268
ff3dd2bd,cancel,2021-12-29,003360,010-321
596f38b5,purchase,2021-12-29,007943,003-103
f7ea8742,purchase,2021-12-29,002610,011-000
665ccae5,purchase,2021-12-29,006506,004-005
183ad064,purchase,2021-12-29,001311,008-155
54be67ec,purchase,2021-12-29,009646,009-087
e859c4b7,purchase,2021-12-29,008676,003-097
df02a03c,purchase,2021-12-29,002457,019-568
619c297b,purchase,2021-12-29,009387,004-076
a1529d38,purchase,2021-12-29,006430,016-002
8c64c982,cancel,2021-12-29,008580,005-120
4a2e8897,purchase,2021-12-29,008470,012-023
889148a1,cancel,2021-12-29,006257,009-000
2081b69b,purchase,2021-12-29,005572,009-000
436fdbba,purchase,2021-12-29,005451,000-000
50e4ae5d,purchase,2021-12-29,001668,016-504
a854751b,purchase,2021-12-29,007959,000-247
4a2290c9,purchase,2021-12-29,000903,006-000
18e2292b,purchase,2021-12-29,009107,001-088
4e3d916d,purchase,2021-12-29,006378,018-017
58638956,purchase,2021-12-29,002610,008-006
0ae5b9fb,purchase,2021-12-29,009643,018-003
75e9121e,cancel,2021-12-29,008828,000-561
bb3d9cfb,purchase,2021-12-29,002297,016-000
e54b2bb2,purchase,2021-12-29,001402,011-080
80e2bf8a,purchase,2021-12-29,000317,014-002
bbeda33e,purchase,2021-12-29,006218,015-030
c1e8e799,purchase,2021-12-29,008990,002-169
81a26631,purchase,2021-12-29,000139,019-301
709d16f9,purchase,2021-12-29,006831,006-058
c46e4035,purchase,2021-12-29,008754,015-000
198e115d,cancel,2021-12-29,005856,006-002
73874c60,purchase,2021-12-29,000981,004-089
38281de2,purchase,2021-12-29,004709,019-066
3e7364dd,purchase,2021-12-29,003588,014-007
a51e1e47,purchase,2021-12-29,003990,003-109
80529b71,purchase,2021-12-29,005718,015-000
0667a33d,purchase,2021-12-29,005644,014-817
6919fd46,purchase,2021-12-29,003369,008-006
66256206,purchase,2021-12-29,002774,015-002
d1504c54,purchase,2021-12-29,006867,008-145
19df9995,purchase,2021-12-29,009283,015-010
188c4a74,purchase,2021-12-29,002328,018-052
5f8957ff,purchase,2021-12-29,000111,000-009
d895ce60,purchase,2021-12-29,004449,000-003
a433eb19,purchase,2021-12-29,005959,017-000
d07003af,purchase,2021-12-29,009342,012-000
a75611ed,purchase,2021-12-29,007290,013-004
a5424118,purchase,2021-12-29,004383,010-009
6f11ebd9,purchase,2021-12-29,001829,011-290
061d3215,purchase,2021-12-29,006387,015-062
b6ecfba3,purchase,2021-12-29,009898,018-018
660ca19d,purchase,2021-12-29,005525,001-058
38281de2,cancel,2021-12-29,004709,019-066
0fb49cb8,purchase,2021-12-29,000567,005-000
118e2cd4,purchase,2021-12-29,003813,000-000
d9bd6039,purchase,2021-12-29,006275,005-017
96922425,purchase,2021-12-29,007780,011-000
d9f91fa6,purchase,2021-12-29,005904,006-287
b26e6831,purchase,2021-12-29,002962,014-059
ad668731,purchase,2021-12-29,007891,002-004
1368eeea,purchase,2021-12-29,003989,018-272
e334e6b5,purchase,2021-12-29,004826,006-006
edbaaeb5,purchase,2021-12-29,000111,012-971
16c83e0a,purchase,2021-12-29,008151,012-027
fd2a9abc,purchase,2021-12-29,004636,000-978
7e68c57a,cancel,2021-12-29,006481,005-201
e4af1b49,purchase,2021-12-29,009214,008-062
dcea663f,purchase,2021-12-29,004571,018-004
c78b0590,purchase,2021-12-29,001010,005-002
ba8bab11,purchase,2021-12-29,006355,019-661
cb3f21c4,purchase,2021-12-29,007368,007-000
12fd952b,purchase,2021-12-29,002233,016-000
a431424c,purchase,2021-12-29,004401,008-240
a12ccb95,purchase,2021-12-29,000846,006-396
f040905b,cancel,2021-12-29,000672,014-014
7b7b0d05,purchase,2021-12-29,000169,006-000
e2c339f5,purchase,2021-12-29,008861,018-010
8ba63181,purchase,2021-12-29,002973,008-008
31b4f0f5,purchase,2021-12-29,005750,018-000
4fc00d98,purchase,2021-12-29,006189,007-589
afec1714,purchase,2021-12-29,004335,006-009
2ea5efe8,cancel,2021-12-29,001823,008-007
71b8b9b2,purchase,2021-12-29,006983,018-003
41f3b949,purchase,2021-12-29,007576,004-049
846b5d11,purchase,2021-12-29,006509,008-120
5eda1ed2,purchase,2021-12-29,005165,008-866
d9328922,purchase,2021-12-29,006871,011-027
0a83129f,purchase,2021-12-29,005191,003-010
aab83a4f,purchase,2021-12-29,000690,011-000
b66fa593,purchase,2021-12-29,009620,004-237
3e7364dd,cancel,2021-12-29,003588,014-007
ca6c1c68,purchase,2021-12-29,004475,001-001
b119d422,cancel,2021-12-29,005195,013-590
6f0a6e07,purchase,2021-12-29,005682,010-419
9d600af6,purchase,2021-12-29,009355,009-000
ff5c527a,purchase,2021-12-29,000207,009-001
df1df142,purchase,2021-12-29,002798,015-109
dfd00c3b,purchase,2021-12-29,006543,015-006
8c6c87d5,purchase,2021-12-29,007473,005-063
b85be634,cancel,2021-12-29,008741,007-001
3b5e1337,purchase,2021-12-29,008724,017-003
c97d199d,purchase,2021-12-29,006502,015-418
c88330b0,purchase,2021-12-29,008098,014-000
514e7e39,purchase,2021-12-29,001319,008-016
59b7bf78,purchase,2021-12-29,000984,017-000
ba991abc,purchase,2021-12-29,002537,018-083
6a461a64,purchase,2021-12-29,006909,000-000
28aa0cb2,purchase,2021-12-29,003760,000-000
6ffc2e74,purchase,2021-12-29,005905,005-018
4c271acb,purchase,2021-12-29,005379,016-000
e9498468,purchase,2021-12-29,007719,010-034
6cc27658,cancel,2021-12-29,005443,015-000
22406b2e,purchase,2021-12-29,009407,001-076
c78b0590,cancel,2021-12-29,001010,005-002
2f66219a,purchase,2021-12-29,009419,002-131
16c35ac3,purchase,2021-12-29,003241,010-111
2312e553,purchase,2021-12-29,009052,003-014
9dc389b5,purchase,2021-12-29,004477,001-000
255b3bad,purchase,2021-12-29,002642,004-543
c79e4e2a,purchase,2021-12-29,002032,014-193
c3fbe37b,cancel,2021-12-29,004707,018-595
06885e87,purchase,2021-12-29,009906,009-436
ebeec8c2,purchase,2021-12-29,000639,001-404
7f504a7b,purchase,2021-12-29,004024,007-001
bc3dd05d,purchase,2021-12-29,009195,019-000
f75034c5,cancel,2021-12-29,005703,008-001
722d08ca,purchase,2021-12-29,001806,017-025
ee6f7a33,cancel,2021-12-29,001087,006-281
3d6158f9,purchase,2021-12-29,009516,012-549
2e1b1e3d,purchase,2021-12-29,001040,017-013
472b47ca,purchase,2021-12-29,002711,004-002
50dc8181,purchase,2021-12-29,001027,007-150
98275dc3,purchase,2021-12-29,002015,000-165
b33f581e,purchase,2021-12-29,004042,015-047
2885af15,purchase,2021-12-29,002721,000-418
b26e6831,cancel,2021-12-29,002962,014-059
6a5b1770,cancel,2021-12-29,006494,013-493
16c35ac3,cancel,2021-12-29,003241,010-111
f9d19d2d,purchase,2021-12-29,003324,008-024
c97d199d,cancel,2021-12-29,006502,015-418
1c4978cd,purchase,2021-12-29,003814,018-009
b34843d8,purchase,2021-12-29,003405,015-024
841d6291,purchase,2021-12-29,005838,000-000
9a45a6c3,purchase,2021-12-29,004143,013-177
8860d1f4,purchase,2021-12-29,001064,017-180
746b0083,purchase,2021-12-29,006658,012-067
93657569,purchase,2021-12-29,007071,006-001
bd84d006,purchase,2021-12-29,006590,009-192
cb3f21c4,cancel,2021-12-29,007368,007-000
77d6f2c2,purchase,2021-12-29,003169,010-029
28a6bd55,purchase,2021-12-29,000889,005-011
197a78e1,purchase,2021-12-29,003450,017-226
ce248307,purchase,2021-12-29,008178,017-101
a6d4c9c9,purchase,2021-12-29,002780,000-033
93321a13,purchase,2021-12-29,003422,009-000
356a3e26,purchase,2021-12-29,009057,014-001
7c699435,cancel,2021-12-29,002524,004-037
2b749e98,purchase,2021-12-29,005678,008-000
d69afc91,purchase,2021-12-29,008701,007-191
e7a43b55,purchase,2021-12-29,000365,000-004
3c74d04b,purchase,2021-12-29,008906,006-000
1a6ba7e7,purchase,2021-12-29,007155,003-018
41807377,purchase,2021-12-29,007362,004-018
e612e39a,purchase,2021-12-29,006674,019-227
678ad9ab,cancel,2021-12-29,009094,010-021
408ba662,purchase,2021-12-29,008654,010-758
a397e55e,purchase,2021-12-29,006747,019-998
3049abca,purchase,2021-12-29,002659,019-008
c5a34963,purchase,2021-12-29,004836,011-000
e4784d4a,purchase,2021-12-29,007461,007-004
185c486c,purchase,2021-12-29,001126,014-124
f0c25fe0,purchase,2021-12-29,001044,012-121
edb6b916,purchase,2021-12-29,007131,010-001
bfc37694,purchase,2021-12-29,005453,008-000
b6597d01,purchase,2021-12-29,002907,001-042
80fe9c2e,purchase,2021-12-29,002644,012-015
d0b6a8d8,purchase,2021-12-29,009799,018-009
4a0f7953,purchase,2021-12-29,001547,014-025
8f87a981,purchase,2021-12-29,005870,007-005
7f4e1499,purchase,2021-12-29,008657,014-443
663cbafe,purchase,2021-12-29,000385,009-008
1d7c643f,purchase,2021-12-29,005508,008-109
8e3957eb,purchase,2021-12-29,005538,017-069
46223fb7,purchase,2021-12-29,007630,017-387
d471e391,purchase,2021-12-29,001794,004-059
ee33b7ae,purchase,2021-12-29,008575,003-013
f6bd1325,purchase,2021-12-29,003173,003-038
64c87f2a,cancel,2021-12-29,003813,019-057
dbd6cf34,purchase,2021-12-29,000041,004-064
300e4050,purchase,2021-12-29,004280,016-001
a60a6794,purchase,2021-12-29,005927,007-003
192020fe,purchase,2021-12-29,003384,001-046
0a83129f,cancel,2021-12-29,005191,003-010
2857db2d,purchase,2021-12-29,001115,010-034
07de6613,purchase,2021-12-29,004221,006-013
3551b64d,purchase,2021-12-29,003516,007-014
5e12c5f2,purchase,2021-12-29,006459,005-009
88a14e92,purchase,2021-12-29,000916,006-014
6a461a64,cancel,2021-12-29,006909,000-000
db0a4d35,purchase,2021-12-29,009108,001-145
cbd6be30,purchase,2021-12-29,003722,001-064
0dd6f529,purchase,2021-12-29,002818,017-065
e46974c7,purchase,2021-12-29,008924,000-001
c88330b0,cancel,2021-12-29,008098,014-000
61094d9c,purchase,2021-12-29,008506,005-001
77345ebe,purchase,2021-12-29,003715,000-072
8873db0e,purchase,2021-12-29,003856,002-519
39821dc1,purchase,2021-12-29,007238,012-676
db16916c,purchase,2021-12-29,008947,018-498
d51db5f3,purchase,2021-12-29,001225,007-144
ffb32c17,purchase,2021-12-29,004144,010-167
985c85a0,purchase,2021-12-29,007033,011-010
9591d197,purchase,2021-12-29,003019,002-013
53f60c2d,purchase,2021-12-29,001944,002-039
709f0f59,purchase,2021-12-29,004409,015-162
fa47cf12,purchase,2021-12-29,009108,009-901
ab451dfc,purchase,2021-12-29,005594,017-016
e88f646b,purchase,2021-12-29,009930,010-003
2b420df9,purchase,2021-12-29,000217,008-001
0b3e110c,purchase,2021-12-29,008519,019-176
6406d535,cancel,2021-12-29,002694,019-369
1640f410,purchase,2021-12-29,004283,011-058
0d1e5272,cancel,2021-12-29,006471,004-082
43cb5719,purchase,2021-12-29,004165,007-418
26b70697,purchase,2021-12-29,007854,008-009
9989922b,purchase,2021-12-29,002036,011-000
d6680823,purchase,2021-12-29,006036,014-117
f22aae43,purchase,2021-12-29,007246,004-010
d439c978,purchase,2021-12-29,006746,006-001
1df31c96,purchase,2021-12-29,002172,002-000
b40b5561,purchase,2021-12-29,007883,008-001
4ffa93e1,purchase,2021-12-29,002316,006-015
929337ff,purchase,2021-12-29,002648,014-001
5770d019,purchase,2021-12-29,006928,015-001
a719152c,purchase,2021-12-29,002202,003-361
4ee12c9f,purchase,2021-12-29,002105,012-769
b273c515,purchase,2021-12-29,008482,000-171
f97f9d04,purchase,2021-12-29,000822,010-574
9bb2fb02,purchase,2021-12-29,005394,004-001
9e70de06,purchase,2021-12-29,009427,000-262
a91469a0,purchase,2021-12-29,000260,015-000
d1a0efa3,purchase,2021-12-29,007785,015-002
f334a3a7,purchase,2021-12-29,000316,007-000
8f36f287,purchase,2021-12-29,006925,007-760
a46dab54,purchase,2021-12-29,008866,016-000
7911889d,purchase,2021-12-29,002412,015-002
ce0fce2a,purchase,2021-12-29,000557,008-000
017ad321,purchase,2021-12-29,003568,002-000
baffd928,purchase,2021-12-29,002282,019-367
18b8b556,purchase,2021-12-29,000733,000-005
67c45712,purchase,2021-12-29,002216,002-006
2a7ca7f5,purchase,2021-12-29,009405,016-232
4b5740db,cancel,2021-12-29,002351,008-000
d1b257f1,purchase,2021-12-29,009589,015-049
601a052d,purchase,2021-12-29,005463,007-129
384fdd9f,purchase,2021-12-29,004229,012-006
f589d1f8,purchase,2021-12-29,005550,015-635
f52ab2aa,purchase,2021-12-29,007018,013-024
d4a037e1,cancel,2021-12-29,008498,008-000
d083ebc8,purchase,2021-12-29,003070,008-044
8a3a870e,purchase,2021-12-29,008454,007-087
c990e364,purchase,2021-12-29,003895,010-000
d2f4db9c,purchase,2021-12-29,001663,019-002
2d47595c,purchase,2021-12-29,004091,010-020
b906023f,purchase,2021-12-29,002726,012-409
89f59003,purchase,2021-12-29,005191,017-093
2c580d02,cancel,2021-12-29,000161,016-043
ebeac737,purchase,2021-12-29,008034,015-000
db251c36,cancel,2021-12-29,001860,000-393
83948a06,purchase,2021-12-29,009224,006-119
166d78e5,cancel,2021-12-29,004161,019-142
f23675cb,purchase,2021-12-29,006065,005-017
9d0acf40,purchase,2021-12-29,008792,019-005
fbb9f6c5,purchase,2021-12-29,001759,017-000
3bf2d075,cancel,2021-12-29,007634,010-315
15109936,purchase,2021-12-29,006690,007-507
c760b9b3,purchase,2021-12-29,000136,009-411
56c0a6f1,cancel,2021-12-29,002537,017-914
6ad5dad7,purchase,2021-12-29,002878,009-002
95d65c3d,purchase,2021-12-29,005417,005-119
4d9a1e6b,purchase,2021-12-29,003119,007-527
063c8c49,purchase,2021-12-29,000776,003-064
1782c2f9,purchase,2021-12-29,000714,017-030
fb815dcb,purchase,2021-12-29,000760,010-039
97f55f4f,purchase,2021-12-29,004824,019-000
fb35d357,purchase,2021-12-29,003864,006-012
5e3b16fd,purchase,2021-12-29,008874,006-000
f1bb34ec,purchase,2021-12-29,003278,000-000
c798553b,purchase,2021-12-29,003439,004-002
29621512,purchase,2021-12-29,000593,009-000
481a40d6,purchase,2021-12-29,007836,014-008
9304211d,purchase,2021-12-29,002671,001-022
bca0dd6a,purchase,2021-12-29,008587,005-195
bfdd7f4f,purchase,2021-12-29,004610,003-006
7b900565,cancel,2021-12-29,004718,007-001
728b78d0,purchase,2021-12-29,000054,002-000
0e0a8005,cancel,2021-12-29,002408,002-005
5f4c8a8f,purchase,2021-12-29,000995,008-000
93afd2b9,purchase,2021-12-29,008767,005-002
654ce336,purchase,2021-12-29,005257,006-830
c1dcddd0,purchase,2021-12-29,003081,014-001
0554b46f,purchase,2021-12-29,001174,000-002
53f11a0f,purchase,2021-12-29,005029,003-001
a12517f8,purchase,2021-12-29,007349,009-023
d915399c,purchase,2021-12-29,008526,011-051
ff425423,purchase,2021-12-29,000578,017-401
e54e99fc,purchase,2021-12-29,003779,001-026
963ed671,purchase,2021-12-29,009505,005-127
b15ebadd,cancel,2021-12-29,003132,006-721
83903e34,purchase,2021-12-29,000794,007-163
08054960,purchase,2021-12-29,003353,007-012
16c83e0a,cancel,2021-12-29,008151,012-027
cf7e33b9,purchase,2021-12-29,006848,004-160
70efe882,purchase,2021-12-29,002430,006-018
ac988ae3,cancel,2021-12-29,001141,019-147
e175b0a2,purchase,2021-12-29,001730,015-135
b363f388,purchase,2021-12-29,002405,006-013
829650a1,purchase,2021-12-29,004906,006-000
02f84ff9,purchase,2021-12-29,005122,017-003
4a176f61,cancel,2021-12-29,004864,010-014
d55e9607,purchase,2021-12-29,001403,004-009
d07003af,cancel,2021-12-29,009342,012-000
0feaddb9,purchase,2021-12-29,008599,014-042
3810d524,purchase,2021-12-29,003252,012-060
17cd66f0,purchase,2021-12-29,002122,011-001
d0f56410,purchase,2021-12-29,000054,009-000
d8244b1f,purchase,2021-12-29,002763,000-004
8e5b7cc5,cancel,2021-12-29,006120,018-024
cec40ea4,purchase,2021-12-29,001892,005-000
28b64481,cancel,2021-12-29,005200,019-392
61f942f3,purchase,2021-12-29,007782,013-010
aad90960,cancel,2021-12-29,007327,006-016
12fb2204,cancel,2021-12-29,009040,017-000
deba4ebd,purchase,2021-12-29,002344,006-006
40fbc401,purchase,2021-12-29,003895,019-170
91113874,purchase,2021-12-29,002032,011-000
f9c72fde,purchase,2021-12-29,004653,014-005
4bba7195,purchase,2021-12-29,005841,008-022
3690cc08,cancel,2021-12-29,005935,000-000
a3caeefc,purchase,2021-12-29,004686,007-000
e03d78c9,purchase,2021-12-29,001342,006-062
604bb67e,purchase,2021-12-29,004461,002-981
aaab1270,purchase,2021-12-29,002867,004-000
f5238d38,purchase,2021-12-29,009913,013-017
6bd3d5f7,purchase,2021-12-29,008074,019-000
8cf252c9,purchase,2021-12-29,004139,002-005
66a9ad40,purchase,2021-12-29,008098,019-089
158ffebb,purchase,2021-12-29,003600,008-671
40b3ab5f,purchase,2021-12-29,003529,018-035
46e0c3ed,purchase,2021-12-29,005757,007-010
d261001d,purchase,2021-12-29,003879,003-000
d599e7ee,purchase,2021-12-29,002990,008-001
efb34615,purchase,2021-12-29,008276,009-000
3044faf8,purchase,2021-12-29,001588,005-035
9e4767b6,purchase,2021-12-29,006587,004-011
3ced9cbe,purchase,2021-12-29,002520,016-000
26708686,purchase,2021-12-29,003137,012-003
7c8229c0,purchase,2021-12-29,006002,007-000
9203a958,purchase,2021-12-29,007425,011-005
f22aae43,cancel,2021-12-29,007246,004-010
073628cd,purchase,2021-12-29,000628,003-000
3287c0be,purchase,2021-12-29,003439,016-050
1d3bfc72,purchase,2021-12-29,003857,000-001
3cbf7039,purchase,2021-12-29,009953,013-000
dfc851d9,cancel,2021-12-29,007594,003-010
25d7aaf6,purchase,2021-12-29,009654,019-044
ce43bd06,purchase,2021-12-29,003582,004-000
9bfb10df,purchase,2021-12-29,004285,012-067
c760b9b3,cancel,2021-12-29,000136,009-411
a41966ed,purchase,2021-12-29,001762,009-605
a0a4bfd0,purchase,2021-12-29,001195,009-001
80e4d327,purchase,2021-12-29,001332,006-392
df1df142,cancel,2021-12-29,002798,015-109
fcf831be,purchase,2021-12-29,004630,008-006
b6ecfba3,cancel,2021-12-29,009898,018-018
676b30de,purchase,2021-12-29,005509,003-026
f6d47412,purchase,2021-12-29,005652,018-838
f89c3a84,purchase,2021-12-29,008092,000-016
6f1508b1,purchase,2021-12-29,007856,005-264
7c858745,purchase,2021-12-29,003208,005-002
f302f8c3,purchase,2021-12-29,008981,001-000
05b6d99b,purchase,2021-12-29,004226,019-022
e2250164,purchase,2021-12-29,009124,012-038
286d5ea0,purchase,2021-12-29,006540,000-635
6a8b7a10,purchase,2021-12-29,005856,007-095
5e13be93,purchase,2021-12-29,001536,007-097
0feaddb9,cancel,2021-12-29,008599,014-042
